1	702876	702977	[['Amrozi'], ['accused', 'called', 'distorting'], ['brother', 'witness', 'evidence']]	[['Amrozi'], ['accused', 'distorting'], ['brother', 'evidence']]
0	1705277	1704990	[['Mr.', 'Weill', 'workaholic'], ['said', 'planned', 'remain', 'involved'], ['company']]	[['Mr.', 'Weill'], ['remain'], ['power', 'company']]
0	1688452	1688470	[['agreement', 'architect', 'Daniel', 'Libeskind', 'representatives', 'developer', 'Larry', 'Silverstein'], ['gives', 'developing'], ['architect', 'David', 'Childs', 'role', 'Freedom', 'Tower']]	[['collaboration'], ['gives', 'has', 'done', 'developing', 'is', 'be'], ['architect', 'David', 'Childs', 'work', 'Silverstein', 'role', 'tower', 'world']]
1	948905	948771	[["O'Keefe"], ['declined', 'discuss', 'have', 'been', 'detect'], ['photos', 'spy', 'satellites', 'crack', 'wing']]	[["O'Keefe"], ['declined', 'discuss', 'have', 'detect'], ['photos', 'resolution', 'cracks', 'wing', 'panels']]
1	692252	692188	[['Residents'], ['forced'], ['homes', 'Sunday']]	[['Residents', 'homes', 'houses', 'Sunday'], ['returned', 'flooded'], ['Monday', 'basements', 'floors']]
1	545646	545773	[['reports'], ['indicated', 'had', 'been', 'fired'], ['shots', 'mosque']]	[['attackers'], ['fired'], ['mosque', 'city']]
1	2934300	2934243	[['executive', 'committee', 'Board', 'Trustees'], ['issued'], ['no-confidence', 'vote', 'Goldin']]	[['executive', 'committee', 'board', 'trustees'], ['gave'], ['vote', 'confidence']]
1	127940	127709	[['Manfred', 'Bischoff', 'EADS', 'co-chairman', 'member', 'management', 'board', 'DaimlerChrysler'], ['said', 'had', 'presented'], ['EPI', 'Pratt', 'Whitney', 'proposals']]	[['Manfred', 'Bischoff', 'EADS', 'co-chairman', 'member', 'DaimlerChrysler', 'management', 'board'], ['said', 'had', 'presented'], ['EPI', 'P&W', 'proposals']]
1	467443	467517	[['TAAD', 'SAR-x', 'chips'], ['are', 'priced'], ['quantities']]	[['products'], ['are', 'priced'], ['quantities']]
1	1489846	1489778	[['findings'], ['are', 'being', 'published'], ['today', 'Annals', 'Internal', 'Medicine']]	[['findings'], ['are', 'published'], ['July', 'issue', 'Annals', 'Internal', 'Medicine']]
0	2498626	2498602	[['Mike', 'Austreng', 'editor', 'Cold', 'Spring', 'Record'], ['said', 'saw', 'wounded', 'taken'], ['student', 'school', 'helicopter']]	[['Mike', 'Austreng', 'editor', 'Cold', 'Spring', 'Record'], ['said', 'saw', 'wounded', 'airlifted', 'taken'], ['person', 'school', 'ambulance']]
1	3444814	3444661	[['photograph', 'doctor', 'son', 'Ariel', 'guitar'], ['appeared'], ['National', 'Enquirer', 'weeks', 'Harrison', 'death']]	[['picture', 'doctor', 'son', 'guitar'], ['appeared', 'died'], ['National', 'Enquirer', 'weeks', 'George']]
1	3449037	3449133	[['Inamed', 'shares'], ['closed', 'was'], ['percent', 'Nasdaq', 'percentage', 'losers']]	[['Inamed', 'shares'], ['dropped', 'was'], ['percent', 'Nasdaq', 'percentage', 'losers']]
0	745879	746177	[['Nasdaq', 'Composite', 'Index', 'IXIC'], ['gained'], ['points', 'percent']]	[['Nasdaq', 'Composite', 'Index', 'IXIC'], ['eased', 'breaking'], ['points', 'percent', 'string', 'gains']]
1	586478	586493	[['group'], ['take', 'reduce'], ['surplus', 'cash', 'm', 'TCG', 'borrowings']]	[['CCG'], ['said', 'extract', 'reduce'], ['surplus', 'cash', 'borrowings']]
1	3383800	3384248	[['Delta', 'personnel', 'Hartsfield-Jackson', 'International', 'Airport'], ['were', 'scrambling', 'find', 'move'], ['day', 'flights', 'airlines', 'passengers']]	[['Delta', 'personnel', 'Atlanta', 'Hartsfield-Jackson', 'International', 'Airport'], ['scrambled', 'find', 'including', 'move'], ['day', 'flights', 'seats', 'airlines', 'passengers']]
0	453142	453099	[['Marvell'], ['expects'], ['revenue']]	[['Marvell', 'Technology'], ['reported', 'exceeding'], ['revenue', 'First', 'Call', 'estimate']]
1	1465018	1465168	[['Kraft', 'shares'], ['fell', 'close'], ['cents']]	[['Kraft', 'shares'], ['fell', 'close'], ['cents', 'yesterday', 'New', 'York', 'Stock', 'Exchange']]
1	1787617	1787556	[['officials'], ['warned'], ['Monday']]	[['officials'], ['warned'], ['yesterday']]
1	3372296	3372332	[['period', 'June'], ['advanced', 'increased'], ['services', 'lines', 'technology', 'types', 'percent']]	[['lines'], ['increased'], ['percent']]
1	1973651	1973712	[['House', 'Deputies'], ['voted'], ['favor', 'Reverend', 'Gene', 'Robinson', 'New', 'Hampshire']]	[['House', 'Bishops'], ['gave', 'become'], ['approval', 'vote', 'Rev.', 'V.', 'Gene', 'Robinson', 'New', 'Hampshire', 'bishop']]
1	338398	338968	[['Federal', 'officials'], ['gave', 'call', 'initiate'], ['DPS', 'officer', 'FAA', 'number', 'procedures']]	[['Federal', 'officials'], ['gave', 'call', 'initiate', 'lost'], ['Texas', 'DPS', 'officer', 'number', 'FAA', 'aircraft', 'procedures']]
1	2731394	2731255	[['boys'], ['were', 'separated'], ['Sunday', 'Children', 'Medical', 'Center', 'Dallas']]	[['twin', 'boys', 'heads'], ['have', 'been', 'separated'], ['hours', 'surgery', 'Children', 'Centre', 'Dallas']]
1	1390978	1391163	[['settlement'], ['defers', 'are', 'resolved'], ['payment', 'investors', 'years', 'securities', 'lawsuits', 'brokerage', 'firms']]	[['payment', 'investors'], ['be', 'delayed', 'are', 'resolved'], ['years', 'securities', 'lawsuits', 'brokerage', 'firms']]
1	2959224	2959270	[['SCO', 'Group'], ['said', 'filed'], ['answer', 'IBM', 'court', 'filing']]	[['GPL'], ['violates'], ['U.S.', 'Constitution', 'copyright', 'export', 'control', 'laws']]
0	1378255	1377995	[['Nasdaq', 'index'], ['dropped', 'having', 'risen'], ['percent', 'percent', 'week']]	[['Nasdaq', 'index'], ['rose'], ['percent']]
0	2372859	2372881	[['Philips'], ['was', 'raising'], ['percent', 'targets', 'chip', 'sales', 'Friday']]	[['Philips'], ['was', 'saying', 'was', 'seeing'], ['percent', 'Friday', 'developments', 'U.S.', 'dollar', 'sales']]
1	2277401	2277378	[['officials'], ['said', 'nominated', 'received', 'attend'], ['none', 'dozen', 'musicians', 'U.S.', 'visas', 'time', 'Grammys', 'Los', 'Angeles']]	[['officials'], ['said', 'nominated', 'received', 'attend'], ['year', 'none', 'dozen', 'musicians', 'U.S.', 'visas', 'time', 'Latin', 'Grammys']]
1	781342	781555	[['Xerox', 'shares'], ['closed'], ['cents', 'New', 'York', 'Stock', 'Exchange']]	[['Xerox', 'shares'], ['rose', 'close'], ['cents', 'New', 'York', 'Stock', 'Exchange']]
1	354039	353906	[['gunfire'], ['rattled', 'borders'], ['windows', 'Qadesiyah', 'neighborhood', 'area', 'quarter']]	[['Automatic', 'gunfire'], ['rattled', 'borders'], ['windows', 'Qadesiya', 'neighborhood', 'midday', 'today', 'area', 'quarter']]
1	2815623	2815848	[['Southwest', 'U.S.', 'discount', 'airline'], ['said', 'had', 'found'], ['Friday', 'inspections', 'fleet', 'planes', 'items']]	[['Southwest'], ['said', 'completed', 'found'], ['inspections', 'fleet', 'aircraft', 'items']]
0	1708629	1708560	[['vulnerability'], ['affects'], ['Windows', 'NT', 'NT', 'Terminal', 'Services', 'Edition', 'XP', 'Windows', 'Server']]	[['Microsoft'], ['issued', 'affects'], ['patch', 'vulnerability', 'Windows', 'NT', 'Windows', 'NT', 'Terminal', 'Services', 'Edition', 'Windows', 'Windows', 'XP', 'Windows', 'Server']]
0	3065731	3065834	[['FBI'], ['learned', 'had', 'lived'], ['hijackers', 'Awadallah', 'San', 'Diego']]	[['government'], ['charged', 'knew', 'lived'], ['Awadallah', 'hijackers', 'San', 'Diego', 'area']]
1	3076578	3076653	[['denomination', 'Episcopal', 'Church', 'members'], ['is'], ['U.S.', 'branch', 'Communion']]	[['Episcopal', 'Church', 'members'], ['is', 'has'], ['branch', 'Communion', 'adherents']]
1	2383845	2383877	[['core', 'CPI'], ['was', 'compared'], ['percent', 'month', 'rise', 'percent', 'July']]	[['core', 'CPI'], ['is', 'seen', 'rising', 'matching'], ['percent', 'July', 'figure']]
1	1777871	1777960	[['matriarch', 'birthday', 'month'], ['was', 'thanked'], ['yesterday', 'generosity', 'model', 'actor', 'Sarah', "O'Hare", 'National', 'Breast', 'Cancer', 'Foundation', 'patron']]	[['matriarch', 'birthday', 'month'], ['was', 'thanked'], ['yesterday', 'generosity', 'actress', 'Sarah', "O'Hare", 'National', 'Breast', 'Cancer', 'Foundation', 'patron']]
1	2290718	2290988	[['researchers', 'Imperial', 'College', 'London'], ['had', 'shown', 'suppress'], ['hormone', 'appetites', 'people']]	[['Bloom', 'colleagues'], ['had', 'shown', 'curb'], ['hormone', 'PYY3-36', 'appetites', 'people']]
1	3046158	3046275	[['Voyager'], ['lags'], ['miles', 'Voyager']]	[['Voyager'], ['was', 'launched'], ['September', 'days', 'companion', 'Voyager']]
1	3015236	3015328	[['film'], ['stars'], ['James', 'Brolin', 'Mr.', 'Reagan', 'Judy', 'Davis', 'Mrs.', 'Reagan']]	None
0	405201	405182	[['Wind', 'River'], ['cut', 'reducing'], ['costs', 'operating', 'expenses', 'percent']]	[['Operating', 'expenses'], ['fell'], ['percent', 'quarter', 'year']]
1	2164195	2164454	[['Advani'], ['said', 'prove', 'handing', 'wanted'], ['Pakistan', 'sincerity', 'suspects', 'New', 'Delhi', 'connection', 'bombings', 'India']]	[['Advani'], ['said', 'prove', 'handing', 'wanted'], ['Pakistan', 'sincerity', 'suspects', 'New', 'Delhi', 'bombings']]
1	2501607	2501591	[['judge'], ['disconnected', 'was', 'take', 'saying', 'created', 'lacked'], ['do-not-call', 'list', 'days', 'effect', 'agency', 'authority']]	[['judge'], ['struck', 'slated', 'take', 'ruling', 'had', 'create'], ['do-not-call', 'registry', 'effect', 'Oct.', 'Federal', 'Trade', 'Commission', 'authority', 'list']]
1	1571089	1571025	[['U.S.', 'Conference', 'Board'], ['said', 'hit', 'falling'], ['measure', 'business', 'confidence', 'quarter', 'survey']]	[['Conference', 'Board'], ['said', 'had', 'fallen', 'improved'], ['measure', 'business', 'confidence', 'quarter', 'quarter']]
0	921805	921755	[['SPX'], ['was'], ['points', 'percent']]	[['IXIC'], ['gained'], ['points', 'percent']]
1	2338980	2338968	[['computer', 'hacker', 'arrest', 'warrant', 'complaint', 'New', 'York', 'defender', 'California'], ['said'], ['Friday']]	[['defender', 'California'], ['said'], ['Friday']]
1	3332052	3331940	[['New', 'York', 'City'], ['get', 'estimated', 'compared'], ['tax', 'revenue', 'bonuses', 'year', 'year']]	[['New', 'York', 'City'], ['collect', 'estimated', 'compared', 'collected'], ['tax', 'revenue', 'bonuses']]
1	1953719	1953643	[['DeVries'], ['be', 'released', 'was', 'convicted'], ['jurisdiction']]	[['DeVries'], ['was', 'be', 'returned', 'was', 'convicted'], ['San', 'Jose']]
1	1308432	1308295	[['Whitney'], ['said', 'evacuated', 'had', 'been', 'scheduled', 'beginning'], ['officials', 'YMCA', 'camp', 'host', 'people', 'Sunday']]	[['Whitney'], ['said', 'evacuated', 'were', 'expected', 'arrive'], ['officials', 'camp', 'people', 'Sunday']]
1	1424734	1424584	[['United', 'Nations', 'Secretary-General', 'Kofi', 'Annan'], ['suggested', 'lead', 'stop', 'fighting'], ['Monday', 'United', 'States', 'force', 'government', 'forces', 'rebels', 'Liberia']]	[['U.N.', 'Secretary-General', 'Kofi', 'Annan', 'Saturday'], ['dispatch', 'halt', 'fighting', 'has', 'killed'], ['force', 'Liberia', 'government', 'rebel', 'forces', 'hundreds']]
0	750991	751125	None	[['FCC', 'chief', 'Michael', 'Powell'], ['presides'], ['hearing', 'Monday']]
0	773545	773722	[['MessageLabs', 'e-mail', 'servers', 'customers', 'world'], ['said', 'had', 'filtered'], ['e-mails', 'countries', 'Thursday', 'morning']]	[['Messagelabs', 'e-mail', 'servers', 'customers', 'world'], ['has', 'labeled', 'reports'], ['worm', 'risk', 'infections', 'countries']]
0	381394	381254	[['Veritas'], ['said', 'buy', 'Restore'], ['customers', 'Bare', 'Metal', 'Windows', 'client', 'Unix', 'client']]	[['Metal'], ['be', 'said', 'cost'], ['mid-June', 'Veritas', 'Windows', 'client', 'Unix', 'client']]
0	350042	350051	[['Officials', 'Microsoft', 'Lindon', 'SCO'], ['be', 'reached'], ['comment']]	[['Microsoft', 'Europe'], ['be', 'reached'], ['comment']]
1	327456	327366	[['Economists'], ['said', 'raised', 'cut'], ['odds', 'rate', 'Fed', 'meeting', 'June']]	[['Economists'], ['said', 'raised', 'reduce'], ['concerns', 'odds', 'Fed', 'rates', 'meeting', 'June']]
1	607991	607825	[['DJI'], ['jumped'], ['points', 'percent']]	[['Dow', 'Jones', 'average'], ['was'], ['percent']]
1	3277346	3277330	[['revenue'], ['increased'], ['percent', 'year', 'year', 'quarter']]	[['McArthur'], ['said', 'increased'], ['revenue', 'percent', 'Q3']]
0	795984	795913	[['legislation', 'House'], ['amend'], ['state', 'takeover', 'law']]	[['state', 'House', 'Thursday'], ['approved', 'intended', 'clarify'], ['legislation', 'Michigan', 'takeover', 'law']]
0	1279909	1279881	[['Dow', 'Jones', 'average'], ['was', 'rose'], ['points', 'Nasdaq', 'index', 'points']]	[['Dow', 'Jones', 'average'], ['was', 'fell'], ['points', 'Nasdaq', 'index', 'points']]
1	1592037	1592076	[['Lee'], ['said', 'believes', 'intended', 'trade', 'naming'], ['Viacom', 'name', 'Spike', 'TV']]	[['Spike', 'Lee'], ['believes', 'intended', 'trade', 'calling', 'according', 'read'], ['Viacom', 'name', 'venture', 'Spike', 'TV', 'statement', 'court', 'Tuesday']]
1	2319051	2319099	[['nations', 'initiative'], ['are'], ['Britain', 'Germany', 'Italy', 'Netherlands', 'Poland', 'Portugal', 'Spain']]	[['nations', 'PSI'], ['include'], ['Germany', 'Italy', 'Netherlands', 'Poland', 'Portugal', 'Spain', 'Britain']]
0	487931	488007	[['euro'], ['was', 'hitting'], ['franc', 'percent', 'session', 'mid-2001', 'session']]	[['euro'], ['was', 'hitting'], ['franc', 'mid-2001', 'session']]
0	3013483	3013540	[['Singapore', 'Prime', 'Minister', 'Goh', 'Chok', 'Tong'], ['says', 'plays', 'including', 'managing'], ['China', 'role', 'integration', 'Asia', 'stresses', 'strains', 'countries']]	[['Singapore', 'Prime', 'Minister', 'Goh', 'Chok', 'Tong'], ['said', 'plays'], ['China', 'role', 'integration', 'Asia']]
1	666384	666485	[['court', 'Monday'], ['reversed'], ['decision', 'court', 'U.S.', 'Circuit', 'Court', 'Appeals']]	[['court'], ['reversed'], ['decision', 'court', 'United', 'States', 'Court', 'Appeals', 'Ninth', 'Circuit']]
1	1196004	1196099	[['St.', 'Joseph'], ['has'], ['restaurants', 'boutiques', 'offices']]	[['St.', 'Joseph'], ['features'], ['restaurants', 'boutiques', 'offices', 'beach', 'front']]
1	2340480	2340449	[['client', 'component', 'Microsoft', 'Windows', 'Rights', 'Management', 'Client'], ['is', 'posted'], ['Microsoft', 'download', 'Tuesday']]	[['Microsoft'], ['released'], ['Windows', 'Rights', 'Management', 'Client', 'software', 'client', 'download', 'week']]
1	1799157	1799761	[['residents'], ['had'], ['nothing', 'praise', 'Pte', 'Lynch']]	[['residents'], ['had'], ['praise', 'Lynch']]
1	2965237	2965069	[['air'], ['moved', 'brought', 'had', 'forced', 'flee', 'threatened'], ['Colorado', 'Thursday', 'precipitation', 'wildfires', 'thousands', 'homes']]	[['air'], ['moved', 'raising', 'battling', 'forced', 'flee', 'threatened'], ['Colorado', 'hopes', 'firefighters', 'wildfires', 'thousands', 'hundreds', 'homes']]
1	347274	347378	[['outbreak'], ['seems', 'have', 'begun'], ['patients', 'transfer', 'Jen', 'Chi', 'Hospital', 'Taipei']]	[['outbreak'], ['seems', 'have', 'begun'], ['roommates', 'transfer', 'Taipei', 'Jen', 'Chi', 'Hospital']]
1	1724409	1724310	[['earnings', 'share', 'cents'], ['was', 'double'], ['analysts', 'estimates', 'cents', 'share', 'prediction', 'April']]	[['earnings', 'share', 'cents'], ['was', 'had', 'predicted'], ['analysts', 'estimates', 'cents', 'share', 'Ford', 'April']]
1	2840953	2840899	[['Treasury', 'prices'], ['rose', 'sending', 'yield'], ['note', 'percent', 'percent', 'Friday']]	[['Treasury', 'prices'], ['gained', 'pushing', 'yield'], ['day', 'row', 'note', 'percent', 'percent', 'Monday']]
1	2000409	2000365	[['Microsoft'], ['acquired', 'bought'], ['PC', 'assets', 'Connectix', 'year']]	[['Microsoft'], ['acquired'], ['PC', 'developer', 'Connectix', 'year']]
0	2614947	2614904	[['premium', 'edition'], ['adds'], ['OfficeFront', 'Page', 'Acceleration', 'Server', 'SQL', 'Server']]	[['premium', 'edition'], ['adds', 'specialized'], ['ISA', 'Server', 'SQL', 'Server', 'edition', 'BizTalk']]
0	983573	983700	[['PFP', 'Legislator', 'Kao', 'Ming-chien', 'expert', 'conference'], ['arrive'], ['Malaysia', 'today']]	[['Kao', 'expert', 'conference'], ['was'], ['delegation']]
0	1744257	1744378	[['steelmaker'], ['recorded'], ['profit', 'cents', 'share', 'sales']]	[['AK', 'Steel'], ['reported'], ['profit', 'cents', 'share']]
0	1268103	1268213	[['SARS', 'syndrome'], ['emerged'], ['November', 'year']]	[['Syndrome'], ['has', 'infected', 'died'], ['people']]
1	2475319	2475452	[['Sutherland'], ['is', 'co-founded', 'made'], ['computing', 'pioneer', 'Evans', 'Sutherland', 'graphics', 'computers']]	[['Sutherland'], ['was'], ['co-founder', 'Evans', 'Sutherland', 'maker', 'computers']]
0	1513394	1513490	[['Mr', 'Bush'], ['said'], ['White', 'House']]	[['Bush'], ['told'], ['reporters', 'White', 'House', 'Wednesday']]
0	1686539	1686168	[['fire', 'wildfire', 'state', 'history'], ['charred', 'destroyed', 'surrounding'], ['acres', 'homes', 'communities']]	[['fire'], ['devastated', 'charring', 'destroying', 'surrounding'], ['timber', 'reservation', 'acres', 'homes', 'communities']]
1	1186754	1187056	[['Amazon.com'], ['shipped', 'making'], ['copies', 'book', 'Saturday', 'distribution', 'day', 'item', 'e-commerce', 'history']]	[['Amazon.com'], ['shipped', 'making'], ['copies', 'Saturday', 'afternoon', 'Saturday', 'distribution', 'day', 'item', 'e-commerce', 'history']]
1	2129589	2129472	[['Bush'], ['said', 'ordered', 'freeze', 'killed'], ['Treasury', 'Department', 'assets', 'suicide', 'bombing', 'Jerusalem', 'people', 'Tuesday']]	[['Bush'], ['said', 'ordered', 'act', 'following', 'killed'], ['statement', 'U.S.', 'Treasury', 'Department', 'Tuesday', 'suicide', 'bombing', 'attack', 'Jerusalem', 'people']]
1	2842562	2842582	[['show', 'closure'], ['affected'], ['earnings', 'share', 'penny']]	[['company'], ['said', 'impacted'], ['earnings', 'penny', 'share']]
0	2873361	2873517	[['Gates'], ['dismissed', 'is', 'gaining'], ['challenge', 'programs', 'Linux', 'adherents', 'sectors']]	[['Gates'], ['dismissed', 'coming', 'including', 'written', 'operating'], ['challenge', 'programs', 'systems', 'Linux']]
1	655516	655401	[['death', 'toll'], ['approached', 'sickened', 'appeared'], ['people', 'SARS', 'virus', 'China', 'November']]	[['death', 'toll'], ['is', 'sickened', 'appeared'], ['people', 'syndrome', 'virus', 'China', 'November']]
0	1947412	1947484	[['appeal'], ['came', 'was', 'preparing'], ['NATO', 'take', 'command', 'International', 'Security', 'Assistance', 'Force', 'ISAF', 'Monday']]	[['North', 'Atlantic', 'Treaty', 'Organisation', 'Monday'], ['assumes', 'is', 'helping'], ['command', 'International', 'Security', 'Assistance', 'Force', 'ISAF', 'security', 'reconstruction', 'Afghan', 'capital']]
1	69687	69610	[['Cisco'], ['earned'], ['cents', 'share', 'revenue']]	[['Cisco'], ['reported', 'ending'], ['earnings', 'cents', 'share', 'revenue', 'quarter', 'April']]
1	3200940	3201393	[['Jackson'], ['posted', 'returned', 'is', 'filming'], ['bond', 'Las', 'Vegas', 'music', 'video']]	[['Jackson'], ['flew', 'had', 'been', 'working'], ['Las', 'Vegas', 'video']]
1	2213910	2214019	[['intelligence', 'service', 'Fujimori', 'spy', 'chief', 'Vladimiro', 'Montesinos'], ['was', 'accused', 'torture'], ['drug', 'trafficking', 'disappearances']]	[['head', 'intelligence', 'service', 'Mr.', 'Fujimori', 'Vladimiro', 'Montesinos'], ['was', 'accused'], ['tortures', 'disappearances']]
1	404585	404787	[['Mr.', 'Soros'], ['branded'], ['Mr.', 'Snow', 'policy', 'shift', 'mistake']]	[['Soros'], ['criticised'], ['Snow', 'policy', 'shift', 'mistake']]
1	1268437	1268577	[['Federal', 'Open', 'Market', 'Committee', 'meeting'], ['gets'], ['way', 'Tuesday', 'policy', 'decision', 'Wednesday']]	[['Federal', 'Open', 'Market', 'Committee'], ['end', 'announce'], ['meeting', 'decision', 'Wednesday']]
0	2408619	2408559	None	[['Microsoft'], ['said', 'is', 'updating'], ['MSN', 'Messenger', 'service', 'October']]
1	3407279	3407314	[['Rashidi', 'Ahmad'], ['was', 'found', 'crashed'], ['pickup', 'truck', 'building', 'Lincolnshire', 'Williamsborough', 'drives', 'Franklin', 'Boulevard']]	[['Sheriff', 'deputies'], ['found', 'crashed'], ['Ahmad', 'truck', 'building', 'Lincolnshire', 'Williamsborough', 'drives', 'Sacramento', 'city', 'limits', 'Franklin', 'Boulevard']]
0	2784891	2784624	[['Bolivia', 'army'], ['fought', 'stop'], ['columns', 'protesters', 'streaming', 'capital', 'Wednesday', 'uprising', 'president', 'spread']]	[['Bolivia', 'army'], ['fought', 'stop', 'besieged', 'leaving'], ['column', 'miners', 'streaming', 'capital', 'Wednesday', 'uprising', 'President', 'spread']]
1	231001	231030	[['Mr', 'Blair', 'Foreign', 'Secretary', 'Jack', 'Straw'], ['have', 'denied', 'had', 'reneged', 'involve'], ['Britain', 'plans', 'UN', 'reconstruction', 'Iraq']]	[['Mr', 'Blair', 'Foreign', 'Secretary', 'Jack', 'Straw'], ['have', 'denied', 'has', 'reneged', 'involve'], ['Ms', 'Short', 'claims', 'Britain', 'plans', 'UN', 'reconstruction', 'Iraq']]
0	1988217	1988201	[['Johnson', 'protesters'], ['were', 'arrested', 'blocking'], ['roadway', 'state', 'misdemeanor']]	[['Johnson', 'protesters', 'ages'], ['were', 'arrested', 'blocking'], ['roadway']]
1	3438092	3438142	[['homeland', 'security', 'officials'], ['announced'], ['Tuesday']]	[['Department', 'Homeland', 'Security'], ['announced', 'has', 'selected', 'continue', 'thwart'], ['Tuesday', 'companies', 'research', 'ways', 'missile', 'attacks', 'U.S.', 'aircraft']]
1	1466129	1466006	[['Vivendi'], ['argues', 'had', 'been', 'approved', 'was', 'given', 'took'], ['agreement', 'board', 'payoff', 'state', 'Vivendi', 'finances', 'CEO', 'Jean-Rene', 'Fourtou']]	[['Vivendi'], ['argues', 'was', 'approved', 'was', 'given'], ['agreement', 'board', 'payoff', 'state', 'Vivendi', 'finances', 'time']]
1	2923681	2923670	[['agency'], ['said'], ['Tuesday']]	[['CIA'], ['said'], ['yesterday']]
1	2530671	2530542	[['Gov.', 'Bob', 'Riley'], ['proposed', 'rejected'], ['budget', 'cuts', 'Alabama', 'voters', 'tax', 'plan', 'Sept.']]	[['Riley'], ['forecast'], ['cuts', 'state', 'programs']]
1	3445922	3445856	[['NASA'], ['landed', 'study'], ['robot', 'Mars', 'planet']]	[['robot', 'NASA'], ['landed', 'began', 'sending'], ['Mars', 'images', 'planet']]
1	1536566	1536602	[['Judge', 'Pollack'], ['dismissed'], ['case', 'Merrill', 'Lynch', 'investors', 'firm', 'Global', 'Technology', 'Fund']]	[['Judge', 'Pollack'], ['dismissed', 'filed', 'lost'], ['lawsuit', 'investors', 'money', 'Merrill', 'Global', 'Technology', 'fund']]
0	3092148	3092128	[['control'], ['be', 'wielded', 'headed'], ['security', 'council', 'Mr', 'Arafat']]	[['security', 'agencies'], ['report', 'headed'], ['National', 'Security', 'Council', 'Arafat']]
1	1307707	1307622	[['government'], ['has', 'said'], ['nothing', 'raid']]	[['government'], ['has', 'had'], ['reaction', 'clash']]
1	2527952	2527760	[['household', 'income'], ['declined'], ['percent']]	[['household'], ['earned', 'fell'], ['income', 'period']]
1	2082070	2081886	[['President', 'Bush'], ['called'], ['blackout', 'call', 'Americans', 'nation', 'power', 'grid']]	[['President', 'George', 'Bush'], ['called', 'modernise'], ['blackout', 'call', 'nation', 'system']]
1	2380521	2380281	[['change', 'Jim', 'Walton', 'CNN', 'president'], ['is', 'collects'], ['shift', 'way', 'CNN', 'news']]	[['change'], ['was', 'collected'], ['shift', 'way', 'network', 'news']]
1	1809381	1809368	[['Senator', 'Richard', 'Alston'], ['announced'], ['today']]	[['Minister', 'Communications', 'Information', 'Technology', 'Arts', 'Senator', 'Richard', 'Alston'], ['announced'], ['today']]
1	2635271	2635090	[['experts'], ['said', 'mark', 'has', 'been', 'convicted', 'contributing'], ['case', 'time', 'parent', 'child', 'suicide']]	[['Experts'], ['said', 'marks', 'was', 'charged', 'contributing'], ['case', 'times', 'parent', 'child', 'suicide']]
1	3064953	3064992	[['17-year-olds'], ['have', 'been', 'charged', 'impersonating'], ['robbery', 'police', 'officer']]	[['suspects'], ['were', 'charged'], ['robbery', 'impersonation', 'police', 'officer']]
1	578185	578532	[['Doctors'], ['have', 'speculated', 'protects', 'improves'], ['estrogen', 'cell', 'damage', 'blood', 'flow']]	[['belief'], ['was', 'based', 'prevents', 'improves'], ['speculation', 'estrogen', 'cell', 'damage', 'blood', 'flow']]
0	2056695	2056127	[['Costner'], ['plays'], ['Charlie', 'Waite', 'cowboy', 'past']]	[['Costner'], ['plays', 'works'], ['cowboy', 'cattleman', 'Robert', 'Duvall']]
1	2694821	2694682	[['Limbaugh'], ['said', 'aired'], ['admission']]	[['Limbaugh'], ['said'], ['Friday', 'program']]
0	2581013	2580985	[['Lee'], ['told', 'had', 'dragged', 'found'], ['newspaper', 'girl', 'food', 'toys', 'things', 'mother', 'bedroom']]	[['Lee'], ['said', 'had', 'dragged'], ['girl', 'food', 'toys', 'things', 'mother', 'bedroom']]
1	1428181	1428275	[['governments'], ['have', 'signed'], ['months', 'half', 'weeks']]	[['nations'], ['have', 'signed'], ['agreements', 'months', 'half', 'weeks']]
1	2439719	2439791	[['committee'], ['define', 'recommend', 'fill'], ['role', 'chairman', 'role']]	[['committee'], ['define', 'recommend', 'fill'], ['role', 'chairman', 'role']]
0	2110220	2110199	[['Franklin', 'County', 'Judge-Executive', 'Teresa', 'Barton'], ['said', 'was', 'struck', 'was', 'taken'], ['firefighter', 'lightning', 'Frankfort', 'Regional', 'Medical', 'Center']]	[['county', 'firefighter'], ['was', 'struck', 'was'], ['lightning', 'condition', 'Frankfort', 'Regional', 'Medical', 'Center']]
1	3270885	3270862	[['gang', 'members', 'associates'], ['were', 'arrested', 'coordinated', 'related'], ['sweep', 'West', 'Wednesday', 'charges', 'casino', 'brawl']]	[['gang', 'members', 'associates'], ['were', 'arrested', 'related'], ['West', 'Wednesday', 'charges', 'casino', 'brawl']]
0	701341	701234	[['Sirius'], ['began', 'carrying', 'pooh-poohed', 'does', 'include', 'Considered'], ['National', 'Public', 'Radio', 'deal', 'XM', 'shows', 'Things', 'Morning', 'Edition']]	[['Sirius'], ['carries', 'does', 'include', 'Considered'], ['National', 'Public', 'Radio', 'shows', 'Things', 'Morning', 'Edition']]
0	1369900	1369751	[['High', 'Court', 'Judge', 'Frank', 'Kapanda'], ['ordered', 'released', 'had', 'left'], ['men', 'bail', 'country']]	[['High', 'Court', 'Judge', 'Frank', 'Kapanda'], ['ordered', 'released'], ['men', 'bail']]
